SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
532480,ALLAHABAD BK,A ,Q,44.00,46.20,43.45,44.20,44.20,45.65,2357,480752,21422235.00,
532481,NOIDA-TOLL B,B ,Q,10.58,10.58,9.90,10.24,9.92,10.32,96,108161,1094735.00,
532482,GRANULES (I),A ,Q,94.00,96.80,91.30,92.60,92.90,93.65,1380,150619,14114012.00,
532483,CANARA BANK ,A ,Q,236.15,258.20,236.15,249.80,249.80,246.35,11288,1650045,411855456.00,
532485,BALMER LA.IN,B ,Q,416.00,416.00,396.10,398.10,398.10,401.00,88,7996,3209124.00,
532486,POKARNA LTD ,B ,Q,183.65,188.00,180.35,181.00,188.00,183.85,24,601,109539.00,
532488,DIVI'S LAB. ,A ,Q,1194.30,1201.90,1161.00,1170.90,1161.00,1198.25,706,20603,24311674.00,
532493,ASTRA MICRO ,A ,Q,98.50,99.30,93.80,94.40,95.00,96.85,582,60380,5828974.00,
532497,RADICOKHAIT ,A ,Q,398.00,418.00,393.45,400.65,401.00,397.20,1571,148534,59495265.00,
532498,SHRMCITYUN  ,A ,Q,2263.00,2391.95,2226.10,2285.45,2349.80,2287.80,24,112,253876.00,
532500,MARUTISUZUK ,A ,Q,8750.00,8757.35,8690.00,8715.15,8715.15,8738.30,1955,13657,119098501.00,
532503,RAJAPAMILLS ,X ,Q,1200.00,1200.00,1132.10,1160.05,1169.00,1192.00,25,307,356439.00,
532504,NAVIN FLUORI,A ,Q,755.00,769.00,753.90,757.70,757.70,762.35,139,2404,1829173.00,
532505,UCOBANK     ,A ,Q,18.70,18.70,18.05,18.55,18.70,19.10,372,75038,1377288.00,
532507,BAG FIL MED ,B ,Q,5.00,5.00,4.75,4.85,4.84,5.00,40,38632,187282.00,
532508,JSL         ,B ,Q,87.80,87.80,82.10,83.35,82.85,86.60,303,29475,2489276.00,
532509,SUPRAJIT ENG,B ,Q,276.80,278.80,275.00,277.75,277.75,274.60,33,1034,285865.00,
532511,EXCEL CROP. ,B ,Q,3299.15,3434.60,3297.00,3361.60,3396.00,3308.95,83,376,1265480.00,
532513,TVSELE      ,T ,Q,432.75,444.90,432.75,432.75,432.75,455.50,394,18599,8100016.00,
532514,INDRA GAS   ,A ,Q,264.20,271.00,264.20,269.55,269.00,266.70,1286,49854,13409282.00,
532515,TV TODAY    ,B ,Q,430.00,449.65,430.00,442.65,443.40,430.60,456,13298,5880342.00,
532518,FLORENCE    ,X ,Q,1925.25,2000.00,1925.25,2000.00,2000.00,1937.85,23,217,433160.00,
532521,PALRED      ,B ,Q,83.95,84.00,76.05,76.35,76.25,82.15,66,3402,273295.00,
532522,PETRONET LNG,A ,Q,215.50,217.50,213.00,214.05,214.05,214.90,2283,63586,13692990.00,
532523,BIOCON LTD. ,A ,Q,630.90,644.35,624.85,634.15,634.15,631.05,2137,160777,102685281.00,
532524,PTC INDIA   ,A ,Q,98.10,98.70,90.35,91.25,90.35,98.10,2181,422660,39554246.00,
532525,BANK MAHA   ,B ,Q,13.69,13.69,13.44,13.54,13.52,13.69,184,84902,1153959.00,
532527,RK FORGINGS ,B ,Q,805.00,806.00,781.00,783.70,783.70,799.75,108,1942,1535773.00,
532528,DATAM GLOB  ,B ,Q,124.05,126.20,120.30,122.20,121.45,124.30,405,23042,2828669.00,
532529,NDTV        ,B ,Q,39.60,39.60,37.05,38.20,38.20,39.95,132,17738,677664.00,
532531,STAR        ,A ,Q,533.30,534.30,508.45,513.10,512.95,531.65,1668,49831,25805448.00,
532532,JAIPRA      ,A ,Q,18.60,18.80,16.80,17.15,17.15,18.60,3559,5205098,90643899.00,
532538,ULTRATECH CM,A ,Q,4100.00,4145.00,4065.00,4094.85,4085.00,4063.15,990,8164,33523217.00,
532539,MINDA IND   ,B ,Q,1091.60,1092.40,1060.10,1071.45,1072.00,1093.35,144,2228,2393021.00,
532540,TCS LTD.    ,A ,Q,3464.00,3479.85,3416.00,3436.75,3436.75,3460.60,2716,301896,1037427545.00,
532541,NIITTECH    ,A ,Q,1069.90,1074.95,1042.75,1067.50,1067.50,1056.40,1784,53998,57274860.00,
532543,GULFPETRO   ,B ,Q,74.10,75.45,73.00,73.35,73.35,73.85,49,3752,276078.00,
532548,CENTURYPLY  ,A ,Q,306.10,311.25,303.75,306.75,308.45,305.80,265,4773,1463124.00,
532553,WELENT      ,B ,Q,172.90,174.75,166.55,171.25,173.50,170.85,1511,136303,23281826.00,
532555,NTPC LTD    ,A ,Q,167.40,172.60,166.15,171.75,171.75,167.55,977,194491,33194897.00,
532604,SALSTEEL    ,B ,Q,7.01,7.05,7.00,7.05,7.05,7.04,11,3707,26104.00,
532605,JBM AUTO    ,B ,Q,428.05,438.00,425.00,427.95,425.00,424.50,227,5479,2358930.00,
532609,BHARATIDIL  ,Z ,Q,4.70,4.88,4.56,4.57,4.57,4.80,21,9054,42062.00,
532610,DWAR SUGAR  ,B ,Q,21.00,21.00,19.75,19.85,19.85,20.85,392,98240,1969496.00,
532612,INDOCO REM  ,B ,Q,187.00,188.80,185.00,185.40,185.40,187.75,60,1480,276068.00,
532613,VIPCLOTHNG  ,B ,Q,68.00,69.00,66.50,66.80,66.95,66.10,296,30064,2034159.00,
532614,IMPEX       ,T ,Q,0.89,0.89,0.88,0.88,0.88,0.89,3,1150,1018.00,
532616,XCHANGING   ,B ,Q,57.80,58.20,56.65,56.95,56.95,56.50,50,9737,559795.00,
532617,JETAIRWAYS  ,A ,Q,480.80,489.90,459.15,463.50,463.50,479.95,5062,342511,162038061.00,
532621,MORARJETEX  ,B ,Q,39.15,39.15,36.30,36.75,36.75,38.75,106,10343,387449.00,
532622,GATEWAY DIST,A ,Q,166.75,168.50,164.15,167.20,166.20,167.80,111,5971,993234.00,
532624,JINDALPH    ,B ,Q,48.05,49.95,46.35,47.05,46.35,50.30,19,624,29599.00,
532626,PONDY OXIDES,X ,Q,474.00,474.00,402.00,413.60,413.60,468.35,1054,32574,13936852.00,
532627,JPPOWER     ,B ,Q,3.91,4.65,3.41,3.69,3.69,3.91,577,1308539,4945127.00,
532628,3I INFOTECH ,B ,Q,4.48,4.48,4.22,4.25,4.22,4.42,178,206278,887950.00,
532629,MCNALLYB    ,B ,Q,52.40,52.40,48.10,48.80,48.15,50.35,44,6048,305876.00,
532630,GOKALDAS    ,B ,Q,92.80,93.75,88.10,90.75,90.90,92.75,244,21441,1957547.00,
532633,ALLSEC TECH ,B ,Q,370.00,370.00,360.50,363.95,360.50,364.85,6,1007,369529.00,
532636,IIFL        ,A ,Q,745.00,753.30,745.00,751.50,751.50,740.20,266,6043,4527559.00,
532637,MAN DRUGORG ,B ,Q,160.15,160.15,143.75,149.60,148.05,159.15,367,16918,2540646.00,
532638,SHOPPER STOP,A ,Q,568.50,571.00,557.50,561.50,557.70,573.90,46,430838,244927979.00,
532641,NDL         ,B ,Q,125.00,129.00,123.25,126.50,129.00,124.60,112,13055,1629545.00,
532642,JSWHL       ,B ,Q,1965.90,1965.90,1942.00,1947.15,1960.00,1956.30,17,275,535290.00,
532643,GANESHFORGIN,T ,Q,1.02,1.02,1.02,1.02,1.02,0.98,2,557,568.00,
532644,JK CEMENT   ,B ,Q,1004.40,1004.40,950.00,968.00,968.00,1004.40,314,3001,2943569.00,
532646,UNIPLY IND  ,B ,Q,445.00,465.60,440.55,456.00,456.00,442.05,343,16982,7796982.00,
532647,PROVOGUE IND,B ,Q,5.25,5.38,4.88,4.91,4.91,5.08,51,44707,224023.00,
532648,YES BANK    ,A ,Q,349.95,353.75,343.35,344.65,344.65,349.95,2887,359152,124932112.00,
532649,NECTAR LIFE ,B ,Q,25.05,25.30,24.15,24.60,24.95,24.90,133,24080,592791.00,
532650,MSP STEEL   ,B ,Q,16.00,16.35,16.00,16.00,16.00,16.30,8,1450,23251.00,
532651,SPL INDS    ,B ,Q,24.50,25.00,24.50,24.60,24.60,24.25,7,1211,29769.00,
532652,KARNATAKA BK,A ,Q,115.00,115.00,111.00,112.75,112.75,113.50,1089,140850,15845107.00,
532654,MCLEOD RUSSE,A ,Q,149.65,151.50,146.25,148.50,148.25,151.20,150,7727,1152536.00,
532656,FACOR ALLOYS,X ,Q,1.82,1.90,1.72,1.76,1.73,1.81,89,88988,160138.00,
532658,EON ELECT   ,B ,Q,71.70,72.30,70.55,71.30,70.55,73.10,18,2395,172044.00,
532659,IDFC        ,A ,Q,54.95,55.10,53.40,53.75,53.80,54.75,888,184346,9990332.00,
532660,VIVIMED LABS,B ,Q,67.05,70.30,65.75,66.25,66.00,67.65,598,89059,6117737.00,
532661,RANE MADRAS ,B ,Q,792.10,799.00,770.10,772.80,772.05,789.65,97,1367,1068383.00,
532662,HT MEDIA    ,B ,Q,85.00,85.00,80.15,80.55,80.35,82.55,824,73007,5955188.00,
532663,SASKEN      ,B ,Q,1022.65,1049.50,999.95,1012.15,1013.85,1025.50,496,4831,4949319.00,
532666,FCS SOFTWARE,T ,Q,0.26,0.26,0.24,0.26,0.26,0.25,25,116055,29209.00,
532667,SUZLONENERGY,A ,Q,9.80,9.92,8.51,8.83,8.83,9.75,4623,7285935,66360837.00,
532668,AURIONPRO SO,B ,Q,214.00,214.20,210.00,210.10,214.20,215.90,41,888,187611.00,
532669,SOUTHBIOTEC ,XT,Q,2.00,2.00,2.00,2.00,2.00,2.00,2,5200,10400.00,
532670,RENUKA SUGAR,A ,Q,15.40,15.50,15.35,15.40,15.45,15.40,108,90898,1399449.00,
532673,KM SUGARMILL,B ,Q,9.70,10.10,9.40,9.61,9.52,9.99,40,15513,151084.00,
532674,BANNARI AMMA,B ,Q,230.00,230.00,230.00,230.00,230.00,230.00,3,101,23230.00,
532676,PBA INFRASTR,T ,Q,7.73,7.73,7.04,7.04,7.04,7.41,9,3612,26129.00,
532678,BOMBAY RAYON,T ,Q,20.50,22.00,20.50,20.50,20.50,21.55,71,13168,271336.00,
532679,SORILINFRA  ,T ,Q,308.00,320.00,303.35,303.35,303.35,319.30,210,32947,10020899.00,
532682,ABG SHIPYARD,Z ,Q,6.20,6.20,6.10,6.10,6.10,6.42,31,25420,155242.00,
532683,AIAENGINEER ,A ,Q,1456.00,1470.75,1451.10,1464.55,1460.00,1463.00,28,276,403830.00,
532684,EVEREST KANT,B ,Q,44.40,44.90,43.00,43.20,43.05,44.65,238,33685,1473245.00,
532686,KERNEX MICRO,Z ,Q,34.30,35.20,34.30,35.20,35.20,36.00,5,850,29671.00,
532687,REPRO INDIA ,B ,Q,670.00,685.80,656.10,668.65,656.10,679.75,44,310,208109.00,
532689,PVR LTD     ,A ,Q,1418.00,1426.30,1400.00,1412.75,1407.00,1413.90,336,4279,6055532.00,
532692,RADHA MADHAV,B ,Q,28.05,28.20,27.50,27.50,27.50,28.10,60,5882,163143.00,
532693,PUNJ LLOYD  ,B ,Q,15.30,15.35,15.00,15.05,15.10,15.55,283,109284,1648623.00,
532694,BARTRONICSIN,T ,Q,12.80,13.50,12.40,12.80,13.00,12.95,136,54486,702477.00,
532695,CELEBRITYFAS,B ,Q,14.90,14.90,14.55,14.60,14.55,14.85,6,480,7064.00,
532696,EDUCOMP SOLN,Z ,Q,4.45,4.49,4.22,4.43,4.49,4.44,29,10620,46449.00,
532698,NITINSPINNER,B ,Q,96.00,97.90,88.60,93.80,93.80,95.40,478,28656,2633706.00,
532699,ROYALORCH   ,B ,Q,217.40,222.00,207.00,209.85,209.00,214.90,86,2772,589425.00,
532700,ENT NETWORK ,B ,Q,667.00,679.00,667.00,674.00,674.00,673.00,12,67,44899.00,
532701,SREE SAKTHI ,X ,Q,9.22,9.22,9.01,9.01,9.01,8.79,12,8238,75850.00,
532702,GUJ PETRONET,A ,Q,179.70,181.00,175.85,177.40,178.75,180.25,468,11840,2108986.00,
532705,JAGRAN PRAK ,B ,Q,166.75,168.95,165.70,166.00,166.00,166.25,60,5408,898240.00,
532706,INOX LEISURE,A ,Q,286.75,298.50,279.00,285.35,289.00,282.65,362,10041,2890115.00,
532707,DYNEMIC PRO ,B ,Q,182.80,183.00,175.00,176.15,175.00,178.05,50,5706,1021781.00,
532708,GVK POWERINF,B ,Q,13.55,13.85,13.00,13.05,13.05,13.60,607,512714,6752467.00,
532710,SADBHAV ENGG,A ,Q,378.00,386.00,373.95,383.90,383.90,373.25,236,6700,2536580.00,
532711,SUNIL HITECH,B ,Q,4.98,4.98,4.78,4.78,4.78,5.03,529,745286,3587703.00,
532712,REL COM LTD ,A ,Q,13.50,13.70,13.15,13.50,13.50,13.70,3391,5104023,68404884.00,
532713,SAKUMA EXPO ,B ,Q,217.40,222.95,208.10,212.70,211.40,216.90,319,19925,4282228.00,
532714,KEC INTERN  ,A ,Q,406.00,413.90,397.50,408.55,411.65,401.25,1000,44440,18124054.00,
532715,GITANJALI GE,T ,Q,3.90,4.03,3.85,4.03,4.03,3.84,1175,1603372,6399738.00,
532716,GILLA ARBUT ,B ,Q,69.00,69.20,66.65,66.65,66.65,69.85,9,237,16158.00,
532717,INDOTECHTR  ,B ,Q,186.50,191.50,186.50,191.50,191.50,190.60,4,108,20642.00,
532718,PRATIBHA IND,T ,Q,5.40,5.50,5.13,5.45,5.50,5.40,48,33476,176413.00,
532719,BL KASHYAP  ,B ,Q,42.50,43.50,42.50,43.05,43.00,42.55,106,15774,679430.00,
532720,M&M FINANSER,A ,Q,503.00,504.55,488.60,492.90,490.00,502.05,1383,50682,25062859.00,
532721,VISA STEEL  ,B ,Q,12.11,12.94,12.11,12.37,12.62,12.78,16,3455,43361.00,
532722,NITCO TILES ,B ,Q,82.00,82.00,74.95,75.70,75.70,81.75,300,23581,1819696.00,
532725,SOLAR IND   ,B ,Q,1062.00,1075.00,1034.00,1065.25,1070.00,1065.00,206,6253,6668914.00,
532726,GALLAN METAL,B ,Q,42.50,43.50,41.15,42.90,42.90,43.30,21,5497,232887.00,
532727,ADHUNIK MET ,B ,Q,3.21,3.42,3.21,3.23,3.22,3.26,35,47517,155919.00,
532728,MALU PAPER  ,T ,Q,42.20,42.25,42.20,42.20,42.20,42.15,19,7972,336465.00,
532729,UTTAM SUGAR ,B ,Q,78.50,78.50,74.00,74.40,74.00,80.10,112,7084,535459.00,
532730,STL GLOBAL  ,B ,Q,14.35,15.00,14.35,14.90,14.90,15.05,15,5413,79779.00,
532731,ROHIT FERRO ,B ,Q,3.19,3.24,2.94,3.03,3.12,3.09,92,81039,253790.00,
532732,KEWAL KIRAN ,B ,Q,1507.00,1566.00,1507.00,1566.00,1566.00,1573.85,18,299,452950.00,
532733,SUN TVNET   ,A ,Q,900.10,977.25,900.10,964.05,964.05,864.65,12647,621333,597766535.00,
532734,GODAWARI POW,B ,Q,489.00,491.00,474.30,481.45,481.45,487.70,949,26405,12705851.00,
532735,RSYSTEMINT  ,B ,Q,34.70,34.95,34.00,34.75,34.50,35.50,51,3672,126098.00,
532737,EMKAY GLOB F,B ,Q,149.05,149.05,140.20,140.55,140.20,148.85,136,5937,845350.00,
532738,TANTIA CONS ,T ,Q,12.39,12.39,12.39,12.39,12.39,12.23,1,500,6195.00,
532740,LOKESH MACH ,B ,Q,63.50,71.35,63.50,67.75,67.75,64.40,302,27904,1907714.00,
532741,KAMDHENU    ,B ,Q,244.80,264.95,244.80,254.95,254.00,243.25,203,7990,2063415.00,
532742,PAUSHAK LTD ,X ,Q,1550.00,1560.00,1475.00,1510.25,1514.95,1539.25,90,1705,2575089.00,
532744,GTN TEXTILE ,B ,Q,14.25,15.45,14.10,14.25,14.90,15.60,13,3236,46654.00,
532745,INDICAP     ,XT,Q,64.90,64.90,62.15,63.70,63.70,62.85,10,387,24403.00,
532746,UNITY INFRA ,B ,Q,3.02,3.02,2.87,2.88,2.88,3.02,32,13363,38581.00,
532748,PRIME FOCUS ,B ,Q,88.70,89.70,86.85,88.15,86.85,89.15,36,949,83957.00,
532749,ALLCARGO    ,B ,Q,134.50,134.50,125.35,126.95,126.95,128.40,742,49886,6420862.00,
532751,EASUNREYRL  ,T ,Q,18.35,18.50,18.35,18.50,18.50,18.85,3,400,7377.00,
532754,GMR INFRASTR,A ,Q,18.65,18.70,17.90,18.10,18.10,18.65,908,926661,16818818.00,
532755,TECH MAH    ,A ,Q,669.00,669.15,658.90,665.50,664.25,665.65,805,34279,22773497.00,
532756,MAHINDCIE   ,A ,Q,240.15,241.85,233.05,239.60,239.00,239.40,520,28768,6836731.00,
532757,VOLTAMP TRAN,B ,Q,1100.55,1108.70,1056.00,1069.80,1069.80,1100.55,225,1623,1757521.00,
532759,ATLANTA     ,B ,Q,69.85,69.85,67.20,67.45,67.45,69.85,168,15918,1076006.00,
532760,DEEP INDS   ,B ,Q,148.90,150.85,147.90,149.85,149.85,149.35,118,5602,836692.00,
532761,HOV SERVICES,B ,Q,214.00,215.10,202.00,204.80,204.80,216.55,93,3935,810694.00,
532762,ACTION CONST,B ,Q,179.50,183.00,176.00,181.75,182.95,178.80,612,45938,8239916.00,
532764,GEECEE      ,B ,Q,145.05,151.30,145.05,149.40,148.80,147.20,257,10439,1542015.00,
532765,USHER AGRO  ,B ,Q,2.88,2.88,2.75,2.80,2.80,2.88,9,3861,10788.00,
532766,RICHA IND   ,X ,Q,9.11,9.30,8.80,8.90,9.00,9.47,68,28185,252750.00,
532767,GAYATRI PROJ,B ,Q,211.40,212.30,202.00,203.90,203.90,204.90,505,26430,5461706.00,
532768,FIEM INDS   ,B ,Q,869.05,877.55,856.05,857.15,856.05,872.40,49,450,388579.00,
532770,HANUNG TOYS ,T ,Q,2.42,2.54,2.42,2.51,2.42,2.42,46,21696,53502.00,
532771,JHS SVEN    ,B ,Q,57.20,58.40,56.70,57.25,57.00,57.35,40,5179,298470.00,
532772,DCBBANK     ,A ,Q,186.60,191.75,186.60,188.45,188.15,190.30,407,45209,8563443.00,
532773,GLOBAL VECT ,B ,Q,108.00,109.45,103.50,105.65,105.65,110.25,98,4340,462234.00,
532774,ACCEL FRONTL,B ,Q,50.10,51.90,49.40,49.40,49.40,51.95,42,6171,308039.00,
532775,GTL INFRAST ,T ,Q,1.78,1.80,1.70,1.71,1.70,1.78,358,773020,1320728.00,
532776,SHIVAM AUTO ,B ,Q,73.50,73.50,70.50,70.75,70.70,72.60,113,6812,486534.00,
532777,INFO EDGE   ,A ,Q,1221.00,1236.75,1207.55,1208.00,1208.00,1238.55,265,978,1182577.00,
532778,LANCO INFRA ,B ,Q,0.87,0.87,0.81,0.81,0.81,0.85,356,1553904,1286353.00,
532779,TORNT POWER ,A ,Q,234.00,235.35,227.00,229.10,229.10,235.40,1008,55857,12877855.00,
532780,PARSVNATH   ,B ,Q,15.15,16.00,15.00,15.55,15.55,15.20,195,111787,1767584.00,
532782,SUTLEJ TEXT ,B ,Q,65.25,65.90,63.00,63.50,63.70,65.05,109,6388,409413.00,
532783,DAAWAT      ,B ,Q,87.00,88.35,85.65,86.30,86.30,87.55,1462,82760,7167707.00,
532784,SOBHA       ,A ,Q,547.00,547.00,518.30,529.35,529.35,533.80,866,34509,18375006.00,
532785,RUCHIRA PAP ,B ,Q,170.00,171.00,161.10,162.20,162.00,169.65,353,23395,3859418.00,
532787,ESS DEE ALUM,T ,Q,44.60,45.95,42.40,42.40,42.40,44.60,74,13458,577127.00,
532788,XLENERGY    ,T ,Q,1.70,1.70,1.70,1.70,1.70,1.70,1,5,8.00,
532790,TANLA       ,T ,Q,34.25,34.90,33.80,34.00,33.85,34.50,93,26063,887613.00,
532794,ZEEMEDIA    ,B ,Q,35.30,35.30,33.85,34.20,34.00,35.45,326,47971,1658419.00,
532795,SITINET     ,B ,Q,16.70,17.00,16.00,16.45,16.45,16.60,67,12859,210835.00,
532796,LUMAX TECH  ,B ,Q,840.65,864.95,840.00,845.95,845.00,853.85,67,1073,904720.00,
532797,AUTOIND     ,T ,Q,77.00,77.00,76.00,76.20,76.00,77.80,20,1929,147138.00,
532798,NTWK MED INV,A ,Q,49.35,51.25,49.35,49.80,49.60,49.90,617,139666,7034522.00,
532799,HUBTOWN     ,B ,Q,65.55,66.90,64.50,66.45,66.10,66.20,465,59374,3926451.00,
532800,TV18BRDCST  ,A ,Q,59.70,59.95,56.55,57.05,57.05,59.45,923,293979,16950721.00,
532801,CAMBRIDGE   ,B ,Q,62.75,62.75,62.75,62.75,62.75,61.55,1,50,3137.00,
532803,POCHIRAJU IN,T ,Q,4.21,4.63,4.21,4.59,4.59,4.43,3,314,1327.00,
532804,TECHNOCRAFT ,B ,Q,541.20,541.20,520.10,531.50,520.10,541.20,37,385,205244.00,
532805,REDINGTON   ,A ,Q,134.60,140.00,133.00,136.70,136.00,131.65,595,14677,2006585.00,
532807,CINELINE    ,B ,Q,71.00,71.00,67.00,68.75,67.55,71.95,45,6238,433764.00,
532808,PGIL        ,B ,Q,117.50,120.25,116.50,116.55,116.50,116.50,53,4957,578894.00,
532809,FSL         ,A ,Q,70.85,71.05,67.00,67.90,67.90,70.80,4649,1512624,103763844.00,
532810,POWER FINAN ,A ,Q,83.20,83.55,79.40,79.55,79.55,82.90,5662,781803,63461838.00,
532811,AHLUWALIA CO,B ,Q,438.80,438.80,408.00,410.65,410.65,411.55,214,4152,1715889.00,
532812,TRANSWARRANT,B ,Q,5.44,5.48,5.22,5.48,5.48,5.22,19,6327,33998.00,
532813,C & C CONSTR,B ,Q,44.00,45.30,43.00,43.20,43.10,44.80,40,7247,317415.00,
532814,INDIAN BANK ,A ,Q,318.05,321.40,310.30,313.55,310.30,318.05,2635,82997,26149743.00,
532815,SMS PHARMACE,B ,Q,71.00,71.95,70.00,70.35,70.55,70.35,32,846,59686.00,
532817,ORIENTAL    ,B ,Q,11.61,12.00,11.20,11.74,11.20,12.30,14,3157,36714.00,
532819,MINDTREE LTD,A ,Q,1020.00,1020.00,986.80,992.55,987.05,1007.80,1980,75301,74999502.00,
532820,ELAND       ,B ,Q,9.20,9.59,9.20,9.50,9.50,9.32,7,284,2628.00,
532822,IDEA CELL   ,A ,Q,51.45,53.20,50.05,51.75,51.75,51.45,8390,10184113,530966286.00,
532823,EURO CERAMIC,B ,Q,4.01,4.10,3.86,4.00,4.00,4.20,23,25713,102827.00,
532826,RAJ TELE    ,B ,Q,55.10,56.10,51.75,53.30,54.70,51.05,275,21108,1121564.00,
532827,PAGE INDUSTR,A ,Q,23998.85,24183.90,23795.10,23993.35,24000.00,24020.20,63,161,3856041.00,
532828,AMD INDUS   ,B ,Q,26.35,26.35,25.65,26.05,25.80,26.80,15,2011,52305.00,
532829,LAWRESHWAR  ,X ,Q,37.95,38.75,36.05,36.65,37.45,39.75,35,9185,343820.00,
532830,ASTRAL POLY ,A ,Q,958.50,970.00,950.00,957.10,954.85,956.85,140,6590,6325585.00,
532831,ABHI CORP LT,T ,Q,2.09,2.09,1.99,1.99,1.99,2.09,6,2009,4198.00,
532832,INDBUL REAL ,A ,Q,196.15,197.50,185.40,196.25,196.25,196.30,6447,1074905,206508164.00,
532834,CAMLINFINE  ,B ,Q,111.95,111.95,105.40,106.10,106.20,109.95,626,45634,4916043.00,
532835,ICRA        ,A ,Q,3898.00,3898.00,3800.00,3823.55,3887.50,3832.80,13,29,111552.00,
532839,DISH TV     ,A ,Q,71.20,72.30,70.30,70.75,70.30,71.95,450,97354,6928171.00,
532841,SAHYA INDU  ,X ,Q,272.10,274.90,268.00,272.85,271.50,271.95,128,8727,2381984.00,
532842,SREE RAYALA ,B ,Q,136.00,141.35,134.25,135.00,135.00,139.30,47,3160,428385.00,
532843,FORTIS      ,A ,Q,148.50,152.25,147.05,148.75,148.75,148.40,2661,390142,58528235.00,
532845,TGBHOTELS   ,B ,Q,35.20,35.20,34.50,34.90,35.20,35.25,68,21095,735604.00,
532847,HILTON MET  ,T ,Q,31.95,32.50,31.95,31.95,31.95,33.60,28,2865,91660.00,
532848,DELTA CORP  ,A ,Q,232.00,237.60,220.50,221.95,221.95,232.60,3978,344192,79255258.00,
532850,MIC ELECTRON,T ,Q,4.91,5.20,4.84,4.85,4.85,5.09,54,39822,194628.00,
532851,INSECTCID   ,B ,Q,745.00,750.00,737.55,741.10,750.00,742.50,99,876,649094.00,
532852,MCD HOLDING ,B ,Q,42.00,42.00,39.90,40.05,40.25,41.50,104,17002,686291.00,
532853,ASAHI SONG  ,B ,Q,335.00,339.35,325.60,330.65,332.00,338.90,73,1233,412490.00,
532854,NITIN FIRE  ,T ,Q,3.94,4.00,3.89,3.91,3.90,4.08,58,42326,166972.00,
532855,HARYA CAPFIN,X ,Q,43.00,43.00,41.60,42.50,42.50,43.75,7,322,13459.00,
532856,TIME TECHNO ,A ,Q,143.50,145.00,141.95,144.20,144.20,143.65,300,20573,2954150.00,
532859,HGSL        ,B ,Q,951.50,951.50,918.00,922.20,921.55,951.25,68,893,836780.00,
532864,NELCAST     ,B ,Q,101.30,101.30,97.50,98.00,98.00,100.55,427,20413,2013434.00,
532865,MEGHMANI    ,B ,Q,104.50,104.50,97.80,98.25,98.25,102.85,1616,187728,18631372.00,
532866,QUINTEGRA SO,T ,Q,0.80,0.80,0.80,0.80,0.80,0.77,4,10000,8000.00,
532867,V2RETAIL    ,B ,Q,425.20,428.25,414.50,417.80,417.80,427.70,297,10639,4484168.00,
532868,DLF LIMITED ,A ,Q,212.10,214.90,205.20,206.95,206.95,213.65,2190,336460,70295423.00,
532869,TARMAT      ,B ,Q,51.10,51.15,48.10,48.35,48.10,52.30,150,12499,619556.00,
532871,CELESTIAL   ,B ,Q,15.30,15.30,14.10,14.25,14.25,15.20,37,6813,98669.00,
532872,SUNPHA ADV  ,A ,Q,391.00,402.60,387.00,389.55,389.55,395.25,1124,48885,19282816.00,
532873,HOUSING DEV ,A ,Q,29.00,29.00,26.40,26.95,26.95,28.95,3027,1580529,42954147.00,
532874,SURYACHAKRA ,XT,Q,0.64,0.66,0.61,0.61,0.61,0.64,23,27684,17302.00,
532875,ALLIED DIGIT,B ,Q,18.55,18.90,17.80,18.05,18.05,18.40,32,10706,193978.00,
532877,SIMPLEX PROJ,B ,Q,24.80,24.80,22.20,23.55,23.25,24.60,15,668,15679.00,
532878,ALPA LAB    ,B ,Q,36.10,36.10,34.50,34.85,34.80,35.45,25,3194,111611.00,
532879,SIR SHADI LA,X ,Q,36.10,39.00,36.10,39.00,39.00,36.10,8,1294,48173.00,
532880,OMAXE LTD   ,A ,Q,222.45,223.10,222.20,222.55,223.10,222.40,927,78436,17460619.00,
532883,ZYLOG SYSTEM,T ,Q,2.19,2.19,2.05,2.10,2.10,2.15,17,8901,18933.00,
532884,REFEX       ,B ,Q,14.45,15.65,14.45,14.80,14.80,14.85,11,3643,53779.00,
532885,CENTRAL BK  ,A ,Q,70.20,70.35,69.40,69.80,69.55,70.50,123,14105,984843.00,
532886,SEL MANUF   ,B ,Q,1.95,1.99,1.95,1.97,1.97,2.02,41,47153,92309.00,
532887,NTL         ,T ,Q,2.86,2.86,2.60,2.80,2.80,2.73,34,26035,68890.00,
532888,ASIAN GRANIT,B ,Q,455.00,455.55,448.20,448.60,448.20,449.85,54,1221,550002.00,
532889,K.P.R. MILL ,A ,Q,646.30,663.90,645.00,645.35,645.00,659.35,207,1488,963576.00,
532890,TAKE SOLUT  ,B ,Q,226.90,226.90,218.00,219.55,219.55,220.45,836,28188,6251388.00,
532891,PURAVANKARA ,B ,Q,143.05,143.05,136.00,137.60,137.50,145.45,579,33865,4695381.00,
532892,MOTILALOFS  ,A ,Q,937.85,938.80,925.05,934.80,937.90,932.50,177,2135,1993259.00,
532893,VTM LTD     ,X ,Q,27.65,28.80,27.55,28.00,28.00,28.25,17,3100,86340.00,
532894,IWIND ENERGY,B ,Q,6.90,7.00,6.52,6.55,6.55,6.83,20,7575,50076.00,
